,CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
38,DLBAJ71,A.P. NO. X,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.31538,24.05496,170.94,Alta,2004.0,Dudosa para riego,1433.8,Cultivos con manejo especial,Ligeramente salobres,0.2781,Baja,606.767,Muy dura e indeseable usos industrial y domestico,0.8724705522952387,Potable - Excelente,7.321045,Potable - Buena calidad,0.0004959689468466167,Potable - Excelente,0.00047382927865551185,Potable - Excelente,0.003500307368053469,Potable - Excelente,7.33699802990509e-05,Potable - Excelente,0.004778298054265778,Potable - Excelente,0.00045532785680178664,Potable - Excelente,0.0655,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
39,DLBAJ72,POZO NO. XI (ANTES A.P. XI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.31963,24.04636,138.75,Media,2105.0,Dudosa para riego,1780.0,Cultivos con manejo especial,Ligeramente salobres,0.11410319547592836,Baja,616.714,Muy dura e indeseable usos industrial y domestico,0.33853420035049503,Potable - Excelente,7.406388,Potable - Buena calidad,0.0020960104796767954,Potable - Excelente,0.0013406596679876588,Potable - Excelente,0.004610667564744923,Potable - Excelente,0.0004913635098759126,Potable - Excelente,0.00482323353033329,Potable - Excelente,0.002,Potable - Excelente,0.0863,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
40,DLBAJ73,POZO NO. XVII,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.32825,24.0301,163.17,Alta,712.0,Buena para riego,453.4,Excelente para riego,Potable - Dulce,0.05607109807907223,Baja,198.94,Potable - Dura,0.7768127661846019,Potable - Excelente,2.785682,Potable - Excelente,0.0012446816197314492,Potable - Excelente,0.0024112561734120816,Potable - Excelente,0.0019359398905502568,Potable - Excelente,0.00016411649257717066,Potable - Excelente,0.0013221901089578087,Potable - Excelente,0.0006663218776790069,Potable - Excelente,0.0644,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,DLBAJ74,POZO NO. XXII (ANTES A.P. XXII),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.32911,24.01131,150.96,Alta,680.0,Buena para riego,404.8,Excelente para riego,Potable - Dulce,0.1951366834140252,Baja,179.046,Potable - Dura,350.0,Aceptable,2.808599,Potable - Excelente,0.0006365224464754538,Potable - Excelente,0.0003315955736378933,Potable - Excelente,0.004026028241422263,Potable - Excelente,0.0004334891231692814,Potable - Excelente,0.00046961188447372737,Potable - Excelente,0.0010663625506210556,Potable - Excelente,0.05,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,DLBAJ75,POZO NO. XXIV (ANTES A.P. XXIV),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.351111,23.992694,230.88,Alta,805.0,Permisible para riego,471.0,Excelente para riego,Potable - Dulce,0.226,Baja,230.7704,Potable - Dura,0.5368852907277541,Potable - Excelente,2.378314,Potable - Excelente,0.00872418196134753,Potable - Excelente,0.0003804272916349487,Potable - Excelente,0.0011162659079523773,Potable - Excelente,0.0003722096004455645,Potable - Excelente,0.004446569105025717,Potable - Excelente,0.00041858002456871365,Potable - Excelente,0.0465,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,DLBAJ76,POZO NO. XXVI (ANTES A.P. XXVI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.372139,23.97425,222.0,Alta,974.0,Permisible para riego,535.6,Cultivos sensibles,Potable - Dulce,0.3068,Baja,230.7704,Potable - Dura,0.7784734910336815,Potable - Excelente,1.824558,Potable - Excelente,0.004800523423347416,Potable - Excelente,0.0011194203665460107,Potable - Excelente,0.0038737079422946274,Potable - Excelente,0.00023433707618503337,Potable - Excelente,0.0019923271856764763,Potable - Excelente,0.0012682624916201754,Potable - Excelente,0.05,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,DLBAJ77,POZO NO. 378-R,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,POZO,-110.37261,24.05342,168.72,Alta,3690.0,Indeseable para riego,2421.2,Cultivos tolerantes,Salobres,0.1818719459662623,Baja,1145.4,Muy dura e indeseable usos industrial y domestico,5794.0,Contaminada,18.525663,No apta como FAAP,0.005444380440511117,Potable - Excelente,0.0019212742387024167,Potable - Excelente,0.0006562326024014998,Potable - Excelente,0.00020913455242625324,Potable - Excelente,0.004807026893427065,Potable - Excelente,0.0004161406574707679,Potable - Excelente,0.0578,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,CF,NO3,",1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
45,DLBAJ79,POZO CLAVE 42,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LOS PLANES,POZO,-109.92619,23.96589,66.6,Baja,3380.0,Indeseable para riego,2884.6,Cultivos tolerantes,Salobres,0.18781222735245762,Baja,835.548,Muy dura e indeseable usos industrial y domestico,313.0,Aceptable,9.016116,Potable - Buena calidad,0.0002042442294581548,Potable - Excelente,0.002402819756388776,Potable - Excelente,0.0025467514867352037,Potable - Excelente,0.000366936388261686,Potable - Excelente,0.0013925040811075446,Potable - Excelente,0.0036,Potable - Excelente,0.1404,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
46,DLBAJ80,POZO CLAVE 14-R,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LOS PLANES,POZO,-109.90588,23.96004,144.3,Media,4920.0,Indeseable para riego,3160.8,Cultivos tolerantes,Salobres,0.2229,Baja,1310.73,Muy dura e indeseable usos industrial y domestico,86.0,Buena calidad,21.157155,No apta como FAAP,0.005206639567975738,Potable - Excelente,0.00188488700071532,Potable - Excelente,0.00035798032678156344,Potable - Excelente,0.00040879128730719207,Potable - Excelente,0.0018958172791207302,Potable - Excelente,0.0229,Potable - Excelente,1.079,Sin efectos en la salud - Puede dar color al agua,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,FE,NO3,",1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
47,DLBAJ81,POZO CLAVE 2,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LOS PLANES,POZO,-109.89282,23.96127,229.77,Alta,3380.0,Indeseable para riego,1861.0,Cultivos con manejo especial,Ligeramente salobres,0.8119,Potable - Optima,616.714,Muy dura e indeseable usos industrial y domestico,1421.0,Contaminada,3.106493,Potable - Excelente,5.9537493640241527e-05,Potable - Excelente,0.0024340866025831984,Potable - Excelente,0.0004304709440070964,Potable - Excelente,0.00011723228226470279,Potable - Excelente,0.00037983353183786595,Potable - Excelente,0.0028,Potable - Excelente,0.0602,Potable - Excelente,Rojo,"CONDUC,DT,CF,",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
48,DLBAJ82,POZO CLAVE 35R,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LOS PLANES,POZO,-109.91576,23.93433,155.4,Alta,1134.0,Permisible para riego,530.2,Cultivos sensibles,Potable - Dulce,0.7515,Potable - Optima,151.392,Potable - Dura,0.03592683480817907,Potable - Excelente,6.633247,Potable - Buena calidad,0.007961327674882293,Potable - Excelente,0.0007002797624181565,Potable - Excelente,0.0055,Potable - Excelente,0.0002041145089169214,Potable - Excelente,0.002671436003134815,Potable - Excelente,0.0006934904181152872,Potable - Excelente,0.01053078163475117,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,DLBAJ83,POZO CLAVE 91,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LA PAZ,LOS PLANES,POZO,-109.96126,23.94544,127.65,Media,748.0,Buena para riego,258.3333,Excelente para riego,Potable - Dulce,0.4462,Media,75.696,Potable - Moderadamente suave,0.6591566288242662,Potable - Excelente,0.834827,Potable - Excelente,0.0569,No apta como FAAP,0.002085734165107615,Potable - Excelente,0.005,Potable - Excelente,0.00018118904992334468,Potable - Excelente,0.004321619151213482,Potable - Excelente,0.0010349018691605118,Potable - Excelente,0.026,Potable - Excelente,Rojo,"AS,",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
50,DLBAJ91,POZO NO. 5 PIDER,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LOS CABOS,SAN JOSE DEL CABO,POZO,-109.705375,23.315977,144.3,Media,597.0,Buena para riego,363.0,Excelente para riego,Potable - Dulce,0.3728,Baja,199.8992,Potable - Dura,10.0,Buena calidad,1.217581,Potable - Excelente,0.002164239391476085,Potable - Excelente,0.0014823404449904973,Potable - Excelente,4.7050649093021145e-05,Potable - Excelente,0.00038875868395890596,Potable - Excelente,0.004894401079472512,Potable - Excelente,0.0023,Potable - Excelente,0.0388,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,DLBAJ92,POZO SAN BERNABE,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LOS CABOS,SAN JOSE DEL CABO,POZO,-109.69954,23.14838,85.47,Media,266.0,Buena para riego,249.2,Excelente para riego,Potable - Dulce,0.2664,Baja,91.0432,Potable - Moderadamente suave,0.8083271607322484,Potable - Excelente,2.752412,Potable - Excelente,0.008358842082092676,Potable - Excelente,0.0014398234988855924,Potable - Excelente,0.0017427188914309478,Potable - Excelente,0.00022300665528646925,Potable - Excelente,0.003325670809001208,Potable - Excelente,0.0025,Potable - Excelente,0.0607,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,DLBAJ93,POZO JAVIER ARAMBURO,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LOS CABOS,SAN JOSE DEL CABO,POZO,-109.697542,23.06715,202.02,Alta,1469.0,Permisible para riego,682.8,Cultivos sensibles,Potable - Dulce,2.2275,Alta,184.0656,Potable - Dura,14136.0,Fuertemente contaminada,2.146111,Potable - Excelente,0.006344678451561912,Potable - Excelente,0.0024925378628055756,Potable - Excelente,0.0028484742888727505,Potable - Excelente,0.00018377103052925897,Potable - Excelente,0.004283332546169483,Potable - Excelente,0.0096,Potable - Excelente,0.0257,Potable - Excelente,Rojo,"FLUO,CF,",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
53,DLCAM217M1,POZO DEL SISTEMA DE AGUA POTABLE DE CANDELARIA-CAMPECHE,PENINSULA DE YUCATAN,CAMPECHE,CANDELARIA,PENINSULA DE YUCATAN,POZO,-91.04672,18.1868,316.11,Alta,2119.0,Dudosa para riego,1408.0,Cultivos con manejo especial,Ligeramente salobres,0.9497,Potable - Optima,747.99,Muy dura e indeseable usos industrial y domestico,40.0,Buena calidad,0.526,Potable - Excelente,0.005187496602975459,Potable - Excelente,0.0005564191905278278,Potable - Excelente,0.001665966539221746,Potable - Excelente,0.0004288748330809693,Potable - Excelente,0.0004971246212970848,Potable - Excelente,0.00425,Potable - Excelente,0.15967,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
54,DLCAM225,POZO DEL SISTEMA DE AGUA POTABLE DE CHULBAC,PENINSULA DE YUCATAN,CAMPECHE,CAMPECHE,PENINSULA DE YUCATAN,POZO,-90.55914,19.74566,145.16,Media,3404.0,Indeseable para riego,2386.0,Cultivos tolerantes,Salobres,0.2482,Baja,777.89,Muy dura e indeseable usos industrial y domestico,0.9106479172741225,Potable - Excelente,5.4536,Potable - Buena calidad,0.005573943998924379,Potable - Excelente,0.0005876815964980578,Potable - Excelente,0.0037688231954205466,Potable - Excelente,0.00017272382315107173,Potable - Excelente,0.0016654354585221016,Potable - Excelente,0.0014361326837894364,Potable - Excelente,0.15314,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
55,DLCAM226,POZO 1 ORIENTE DE LA GALERIA FILTRANTE DE CHINA,PENINSULA DE YUCATAN,CAMPECHE,CAMPECHE,PENINSULA DE YUCATAN,POZO,-90.49801,19.77364,199.5,Alta,1591.0,Permisible para riego,1054.0,Cultivos con manejo especial,Ligeramente salobres,0.2655,Baja,729.83,Muy dura e indeseable usos industrial y domestico,1.0432032870525123,Potable - Excelente,3.0816,Potable - Excelente,0.005830562202537993,Potable - Excelente,0.0012340822972289598,Potable - Excelente,0.0043039469632252456,Potable - Excelente,8.496003370065192e-05,Potable - Excelente,0.000971456571132655,Potable - Excelente,0.0010404183146620239,Potable - Excelente,0.26019,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
56,DLCAM227,POZO DEL SISTEMA DE AGUA POTABLE DE UAYAMON,PENINSULA DE YUCATAN,CAMPECHE,CAMPECHE,PENINSULA DE YUCATAN,POZO,-90.42225,19.65788,278.86,Alta,766.0,Permisible para riego,514.0,Cultivos sensibles,Potable - Dulce,0.3207,Baja,305.22,Potable - Dura,0.515366574570939,Potable - Excelente,1.0098,Potable - Excelente,0.005195110818741634,Potable - Excelente,0.0024983060023340753,Potable - Excelente,0.0036038100809770318,Potable - Excelente,0.0001616398617322642,Potable - Excelente,0.002165347222622433,Potable - Excelente,0.0061,Potable - Excelente,0.2531,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,DLCAM228,POZO DEL SISTEMA DE AGUA POTABLE DE SEYBAPLAYA,PENINSULA DE YUCATAN,CAMPECHE,CHAMPOTON,PENINSULA DE YUCATAN,POZO,-90.65317,19.63013,261.67,Alta,2404.0,Dudosa para riego,1572.0,Cultivos con manejo especial,Ligeramente salobres,0.3284,Baja,781.55,Muy dura e indeseable usos industrial y domestico,0.9480728630177905,Potable - Excelente,4.0016,Potable - Excelente,0.0024185287487273454,Potable - Excelente,3.499949826375026e-05,Potable - Excelente,0.0027175827999741417,Potable - Excelente,0.00027233170242324517,Potable - Excelente,0.0021251498560932746,Potable - Excelente,0.0006346312924987458,Potable - Excelente,0.2197,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
58,DLCAM230,POZO DEL SISTEMA DE AGUA POTABLE DE VILLA MADERO,PENINSULA DE YUCATAN,CAMPECHE,CHAMPOTON,PENINSULA DE YUCATAN,POZO,-90.70225,19.52958,291.28,Alta,5791.0,Indeseable para riego,3606.0,Cultivos tolerantes,Salobres,0.6042,Media,580.24,Muy dura e indeseable usos industrial y domestico,40.0,Buena calidad,3.1708,Potable - Excelente,0.0003451332610156943,Potable - Excelente,0.0006288277139533883,Potable - Excelente,0.004791187780972056,Potable - Excelente,8.383752750087287e-05,Potable - Excelente,0.002843475019661973,Potable - Excelente,0.0014880021186289242,Potable - Excelente,0.2695,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
59,DLCAM233,POZO 1 DEL SISTEMA DE AGUA POTABLE DE ULUMAL,PENINSULA DE YUCATAN,CAMPECHE,CHAMPOTON,PENINSULA DE YUCATAN,POZO,-90.62253,19.27276,245.44,Alta,1366.0,Permisible para riego,907.0,Cultivos sensibles,Potable - Dulce,0.9832,Potable - Optima,955.22,Muy dura e indeseable usos industrial y domestico,40.0,Buena calidad,1.1968,Potable - Excelente,0.0048511270288730595,Potable - Excelente,0.0008555230606001119,Potable - Excelente,0.0011757413953606833,Potable - Excelente,0.00041633778866672423,Potable - Excelente,0.0003548693760738231,Potable - Excelente,0.0005336051192474642,Potable - Excelente,0.2799,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
60,DLCAM244,POZO DEL SISTEMA DE AGUA POTABLE DE ALFREDO V. BONFIL,PENINSULA DE YUCATAN,CAMPECHE,CAMPECHE,PENINSULA DE YUCATAN,POZO,-90.17564,19.52199,267.4,Alta,957.0,Permisible para riego,638.0,Cultivos sensibles,Potable - Dulce,0.2462,Baja,376.96,Potable - Dura,0.4942821595525538,Potable - Excelente,2.1879,Potable - Excelente,0.005899912680197333,Potable - Excelente,0.0024233841073284905,Potable - Excelente,0.000756461031202772,Potable - Excelente,0.0003159485702070551,Potable - Excelente,0.0017550708981544255,Potable - Excelente,0.0091,Potable - Excelente,0.2901,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,DLCAM245,POZO DEL SISTEMA DE AGUA POTABLE DE PUEBLO NUEVO,PENINSULA DE YUCATAN,CAMPECHE,CAMPECHE,PENINSULA DE YUCATAN,POZO,-90.12211,19.74728,309.42,Alta,1332.0,Permisible para riego,878.0,Cultivos sensibles,Potable - Dulce,0.6138,Media,475.64,Potable - Dura,0.13372083035374577,Potable - Excelente,2.6617,Potable - Excelente,0.0008661031538106345,Potable - Excelente,0.0029380863235852267,Potable - Excelente,0.002498598381090453,Potable - Excelente,8.010276637158609e-05,Potable - Excelente,0.004139912969265057,Potable - Excelente,0.0014616127977078368,Potable - Excelente,0.1986,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,DLCAM246,POZO 6 DEL SISTEMA DE AGUA POTABLE DE HOPELCHEN,PENINSULA DE YUCATAN,CAMPECHE,HOPELCHEN,PENINSULA DE YUCATAN,POZO,-89.85167,19.74251,319.93,Alta,1211.0,Permisible para riego,803.0,Cultivos sensibles,Potable - Dulce,1.658,Alta,315.78,Potable - Dura,0.7970301248443695,Potable - Excelente,1.0291,Potable - Excelente,0.004636922248820344,Potable - Excelente,0.001340175581383654,Potable - Excelente,0.001478294328449365,Potable - Excelente,2.6394367344102943e-05,Potable - Excelente,0.0045304733799936,Potable - Excelente,0.0104,Potable - Excelente,0.13971,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
63,DLCAM247,POZO 3 DEL SISTEMA DE AGUA POTABLE DE BOLONCHEN DE REJON,PENINSULA DE YUCATAN,CAMPECHE,HOPELCHEN,PENINSULA DE YUCATAN,POZO,-89.74793,20.00898,300.83,Alta,1751.0,Permisible para riego,1158.0,Cultivos con manejo especial,Ligeramente salobres,1.4981,Potable - Optima,584.19,Muy dura e indeseable usos industrial y domestico,0.014655760961340226,Potable - Excelente,0.838,Potable - Excelente,0.006256734384906133,Potable - Excelente,0.0016174630249726155,Potable - Excelente,0.0002139128215112235,Potable - Excelente,0.00017900966867846196,Potable - Excelente,0.000244586115755549,Potable - Excelente,0.0008100315263545584,Potable - Excelente,0.1399,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
64,DLCAM248,POZO DEL SISTEMA DE AGUA POTABLE DE NOHALAL,PENINSULA DE YUCATAN,CAMPECHE,HECELCHAKAN,PENINSULA DE YUCATAN,POZO,-89.90955,20.10319,305.6,Alta,1802.0,Permisible para riego,1191.0,Cultivos con manejo especial,Ligeramente salobres,1.7838,Alta,722.34,Muy dura e indeseable usos industrial y domestico,0.46514575841555306,Potable - Excelente,1.4103,Potable - Excelente,0.008593145183560054,Potable - Excelente,0.0006223459641203366,Potable - Excelente,0.002103164950805405,Potable - Excelente,0.0002644909843431166,Potable - Excelente,0.000496462116151991,Potable - Excelente,0.0006468939993428619,Potable - Excelente,0.2499,Potable - Excelente,Rojo,"FLUO,DT,",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
65,DLCAM249,POZO 1 DEL SISTEMA DE AGUA POTABLE DE HECELCHAKAN,PENINSULA DE YUCATAN,CAMPECHE,HECELCHAKAN,PENINSULA DE YUCATAN,POZO,-90.1235,20.1959,296.05,Alta,2266.0,Dudosa para riego,1485.0,Cultivos con manejo especial,Ligeramente salobres,0.4265,Media,659.18,Muy dura e indeseable usos industrial y domestico,0.2181399132558652,Potable - Excelente,5.4816,Potable - Buena calidad,0.006536537921443239,Potable - Excelente,0.0011048956102512881,Potable - Excelente,0.0027866709080020765,Potable - Excelente,0.00045674538254262805,Potable - Excelente,0.002600002210865652,Potable - Excelente,0.00493,Potable - Excelente,0.01828436483151603,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
66,DLCAM250,POZO DEL SISTEMA DE AGUA POTABLE DE POMUCH,PENINSULA DE YUCATAN,CAMPECHE,HECELCHAKAN,PENINSULA DE YUCATAN,POZO,-90.16612,20.14573,279.82,Alta,2762.0,Dudosa para riego,1777.0,Cultivos con manejo especial,Ligeramente salobres,0.5588,Media,951.28,Muy dura e indeseable usos industrial y domestico,0.4675081126093216,Potable - Excelente,4.3521,Potable - Excelente,0.0094548186240635,Potable - Excelente,0.0029349795668217526,Potable - Excelente,0.0030536924481658735,Potable - Excelente,0.00012536786786345017,Potable - Excelente,0.0035602810034745013,Potable - Excelente,0.01431,Potable - Excelente,0.006438606776765304,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
67,DLCAM251,POZO 3 DEL SISTEMA DE AGUA POTABLE DE TENABO,PENINSULA DE YUCATAN,CAMPECHE,TENABO,PENINSULA DE YUCATAN,POZO,-90.22615,20.02983,241.62,Alta,2486.0,Dudosa para riego,1595.0,Cultivos con manejo especial,Ligeramente salobres,0.828,Potable - Optima,832.86,Muy dura e indeseable usos industrial y domestico,0.14441118295909777,Potable - Excelente,2.1409,Potable - Excelente,0.002544538169491516,Potable - Excelente,0.0011149780940661032,Potable - Excelente,0.002570598763429597,Potable - Excelente,0.00032185013406342284,Potable - Excelente,0.002040493233920483,Potable - Excelente,0.0006659547245733471,Potable - Excelente,0.0027840202722865417,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
68,DLCAM252,POZO DEL SISTEMA DE AGUA POTABLE DE DZITBALCHE,PENINSULA DE YUCATAN,CAMPECHE,CALKINI,PENINSULA DE YUCATAN,POZO,-90.059102,20.321355,304.65,Alta,2595.0,Dudosa para riego,1699.0,Cultivos con manejo especial,Ligeramente salobres,0.489,Media,773.65,Muy dura e indeseable usos industrial y domestico,0.12639040948122768,Potable - Excelente,8.3893,Potable - Buena calidad,0.007150642177382891,Potable - Excelente,0.0008864520416586848,Potable - Excelente,0.00440926634757188,Potable - Excelente,4.730563725959203e-05,Potable - Excelente,0.002963544072601835,Potable - Excelente,0.002,Potable - Excelente,0.02228769169394493,Potable - Excelente,Amarillo,"CONDUC,DT,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
69,DLCAM253,POZO 2 DEL SISTEMA DE AGUA POTABLE DE CALKINI,PENINSULA DE YUCATAN,CAMPECHE,CALKINI,PENINSULA DE YUCATAN,POZO,-90.0605,20.37721,297.01,Alta,3207.0,Indeseable para riego,2097.0,Cultivos tolerantes,Salobres,0.2469,Baja,959.17,Muy dura e indeseable usos industrial y domestico,0.4668451346584506,Potable - Excelente,5.6645,Potable - Buena calidad,0.001748946270186329,Potable - Excelente,0.00025341872899747333,Potable - Excelente,0.0002525859378776485,Potable - Excelente,0.0003701049909005337,Potable - Excelente,0.004595458074344851,Potable - Excelente,0.00479,Potable - Excelente,0.02099894303825324,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
